name,mean_month,flowering_cat,Genus,SpeciesSubSpecies,latitude,longitude,HabitatType,State,County,RecordYear,DateIdentified,quarter
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.8668254,-119.9232518,"Grassland/Herbaceous, Bare Rock/Gravel, Shrub/Scrub",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.854725,-119.945611,"Emergent Herbaceous Wetlands, Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.7094013,-120.1964693,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.6934887,-120.1904465,"Garden, Shrub/Scrub",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.656332,-120.2143866,"Cultivated Crops, Park-Open Space",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.300326,-120.0656022,"Cultivated Crops, Grassland/Herbaceous",Washington,NA,2016,2016-07-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.613982,-120.228204,"Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.591586,-120.23091,"Grassland/Herbaceous, Bare Rock/Gravel, Shrub/Scrub",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.586433,-120.233858,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.57758,-120.238018,"Emergent Herbaceous Wetlands, Park-Open Space",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.566508,-119.452947,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.557222,-120.254431,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.548121,-119.466259,"Emergent Herbaceous Wetlands, Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.501078,-119.50776,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.473231,-120.300291,"Grassland/Herbaceous, Park-Open Space",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.436744,-120.297409,Garden,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.412848,-120.293887,Park-Open Space,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.392444,-119.483963,Garden,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.387042,-120.261741,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.373907,-120.171565,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.366664,-120.124506,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.353114,-120.102276,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.301545,-120.067788,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.250058,-119.621058,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.249765,-119.651103,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.234414,-119.757494,Irrigation Ditch,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.234284,-119.783587,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.234207,-119.795113,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.234122,-119.812975,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.234065,-119.829429,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.232935,-119.944853,Grassland/Herbaceous,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.105308,-119.768224,"Grassland/Herbaceous, Irrigation Ditch, Shrub/Scrub",Washington,NA,2016,2016-08-29,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.232541,-119.922191,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.10215,-119.332504,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.102014,-119.34352,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,48.915909,-119.442897,Grassland/Herbaceous,Washington,NA,2016,2016-08-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.872167,-119.654957,"Deciduous Forest, Emergent Herbaceous Wetlands, Grassland/Herbaceous, Shrub/Scrub",Washington,NA,2016,2016-08-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.870673,-119.654024,"Grassland/Herbaceous, Shrub/Scrub",Washington,NA,2016,2016-08-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.78568,-120.10847,Mixed Forest,Washington,NA,2016,2016-07-29,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.75819,-120.18944,NA,Washington,NA,2016,2016-07-29,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.261083,-119.788152,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.25476,-119.775746,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.254755,-119.773739,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.253357,-119.785261,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.248657,-119.820641,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.245771,-119.77159,"Emergent Herbaceous Wetlands, Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.219687,-119.799613,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.101055,-119.287968,Garden,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.100117,-119.337091,Woody Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.094142,-119.337002,"Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.093759,-119.38985,"Emergent Herbaceous Wetlands, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.092245,-119.428172,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.088559,-119.333329,Woody Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.08799,-119.427281,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.082507,-119.334604,"Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.081825,-119.428347,Woody Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.079927,-119.428577,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.075826,-119.431375,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.075038,-119.337003,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.074956,-119.21544,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.073206,-119.434864,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.072685,-119.336877,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.071491,-119.434971,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.068413,-119.433452,"Grassland/Herbaceous, Shrub/Scrub",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.068317,-119.334935,"Grassland/Herbaceous, Shrub/Scrub",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.066296,-119.363812,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.065743,-119.354881,Woody Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.06539,-119.433094,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.063533,-119.471115,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.062357,-119.410302,"Emergent Herbaceous Wetlands, Shrub/Scrub",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.062158,-119.340323,"Emergent Herbaceous Wetlands, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.062078,-119.335436,"Emergent Herbaceous Wetlands, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.061802,-119.337229,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.061759,-119.332676,Woody Wetlands,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.060243,-119.411178,Shrub/Scrub,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.05964,-119.413474,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.057601,-119.427001,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.057496,-119.420008,"Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.028653,-119.262839,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.026246,-119.258905,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.007647,-119.258709,"Grassland/Herbaceous, Pasture/Hay",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.006593,-119.28847,Grassland/Herbaceous,Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.999762,-119.258861,"Grassland/Herbaceous, Pasture/Hay",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.998039,-119.273107,"Pasture/Hay, Shrub/Scrub",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.994288,-119.274521,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.991732,-119.268081,"Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-06-21,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.889858,-119.134919,"Deciduous Forest, Pasture/Hay",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,48.4971944,-117.9437222,Grassland/Herbaceous,Washington,NA,2016,2016-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,48.4971388,-117.9436667,Grassland/Herbaceous,Washington,NA,2016,2016-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,48.497055,-117.94375,Grassland/Herbaceous,Washington,NA,2016,2016-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,48.496972,-117.943833,Grassland/Herbaceous,Washington,NA,2016,2016-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.624459,-118.53025,Grassland/Herbaceous,Washington,NA,2016,2016-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.624384,-118.528471,Grassland/Herbaceous,Washington,NA,2016,2016-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.551363,-118.589862,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.521655,-118.538385,Grassland/Herbaceous,Washington,NA,2016,2016-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.521444,-118.538183,Grassland/Herbaceous,Washington,NA,2016,2016-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.15806,-119.86158,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.154204,-119.875095,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.149266,-119.864379,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.14656,-119.853772,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.142533,-119.853748,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.133526,-119.873929,"Emergent Herbaceous Wetlands, Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.13217,-119.860215,Grassland/Herbaceous,Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.089011,-119.836136,Grassland/Herbaceous,Washington,NA,2016,2016-08-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.83694,-117.84833,"Developed-Low Intensity , Woody Wetlands",Washington,NA,2016,2016-07-31,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.214982,-119.811003,"Grassland/Herbaceous, Irrigation Ditch",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.212767,-119.794871,Grassland/Herbaceous,Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,47.193752,-119.78419,"Emergent Herbaceous Wetlands, Grassland/Herbaceous, Woody Wetlands",Washington,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.881658,-119.559676,"Grassland/Herbaceous, Park-Open Space, Shrub/Scrub",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.874778,-119.530783,"Deciduous Forest, Grassland/Herbaceous",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.864569,-119.484312,Grassland/Herbaceous,Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.852979,-119.44569,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.849637,-119.437886,Grassland/Herbaceous,Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.844457,-119.425822,"Emergent Herbaceous Wetlands, Grassland/Herbaceous",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.833944,-119.401319,"Emergent Herbaceous Wetlands, Woody Wetlands",Washington,NA,2016,2016-06-20,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.8515629,-119.8127274,Emergent Herbaceous Wetlands,NA,NA,2016,2016-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9377806,-119.5526266,Shrub/Scrub,NA,NA,2016,2016-07-27,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9373166,-119.5532503,Shrub/Scrub,NA,NA,2016,2016-07-27,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9353848,-119.5389717,Deciduous Forest,NA,NA,2016,2016-07-27,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9329647,-119.5466008,Deciduous Forest,NA,NA,2016,2016-07-27,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9316591,-119.5446062,Deciduous Forest,NA,NA,2016,2016-07-27,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9276777,-119.5212074,Emergent Herbaceous Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9276635,-119.5218517,Woody Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9258793,-119.5211259,Woody Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9254155,-119.5217497,Woody Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9244879,-119.5229974,Woody Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9244737,-119.5236416,Woody Wetlands,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9240163,-119.5442565,Emergent Herbaceous Wetlands,NA,NA,2016,2016-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9214545,-119.5177012,Deciduous Forest,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.9209481,-119.5202576,Grassland/Herbaceous,NA,NA,2016,2016-07-12,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.8953747,-119.597088,Grassland/Herbaceous,NA,NA,2016,2016-05-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.8944345,-119.5789975,Grassland/Herbaceous,NA,NA,2016,2016-05-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.8901845,-119.5878233,Emergent Herbaceous Wetlands,NA,NA,2016,2016-05-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,45.8722408,-119.7396805,Woody Wetlands,NA,NA,2016,2016-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3426869,-120.5641632,Grassland/Herbaceous,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3311004,-120.548437,Grassland/Herbaceous,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3311283,-120.549735,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3305812,-120.545212,Grassland/Herbaceous,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3287829,-120.5452925,Grassland/Herbaceous,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3283333,-120.5453127,Grassland/Herbaceous,Washington,NA,2016,2016-07-14,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.314861,-120.3647196,Grassland/Herbaceous,Washington,NA,2016,2016-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.310246,-120.3597461,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.310261,-120.3603948,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3082378,-120.3507515,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3077732,-120.3501246,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3077882,-120.3507732,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3073387,-120.3507949,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3059454,-120.3683945,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3059603,-120.3690431,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3053146,-120.3801128,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3048651,-120.3801343,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3043412,-120.3769126,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3044156,-120.3801557,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3038917,-120.3769341,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3034421,-120.3769556,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3035165,-120.3801986,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.3029926,-120.3769771,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.303067,-120.3802201,Grassland/Herbaceous,Washington,NA,2016,2016-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6763121,-119.4523167,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6767514,-119.410495,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-07-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6759326,-119.4490307,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6759186,-119.4496838,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6759046,-119.4503369,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6760184,-119.3810429,Grassland/Herbaceous,Washington,NA,2016,2016-07-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.6760048,-119.3816961,Grassland/Herbaceous,Washington,NA,2016,2016-07-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.9383198,-119.2426432,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.9387694,-119.2426619,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-06-29,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.2045232,-118.9926631,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-08-17,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.2030835,-118.997796,Grassland/Herbaceous,Washington,NA,2016,2016-08-16,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.2029123,-118.9556623,Grassland/Herbaceous,Washington,NA,2016,2016-08-29,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.18612,-118.9375728,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-08-08,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1833886,-118.9394205,Grassland/Herbaceous,Washington,NA,2016,2016-09-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1797356,-118.9425312,Developed-Medium Intensity,Washington,NA,2016,2016-08-31,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1784743,-118.9373041,Grassland/Herbaceous,Washington,NA,2016,2016-09-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1771141,-118.9379042,Grassland/Herbaceous,Washington,NA,2016,2016-09-01,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1770372,-118.9424361,Developed-Medium Intensity,Washington,NA,2016,2016-08-31,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.1492379,-118.9628246,Emergent Herbaceous Wetlands,Washington,NA,2016,2016-07-19,3
